ticker,direction,entry_date,exit_date,entry_price,exit_price,size,pnl,return_pct,bars_held,exit_reason,regime_score,layer
XRP-USD,LONG,2024-06-12,2024-06-17,0.4803029894828796,0.5051599740982056,43736.76438200124,1044.0631179222075,0.04970096412984287,5,time_stop,0.7152837372074824,0
SOL-USD,LONG,2024-06-15,2024-06-27,143.07408142089844,149.44837951660156,147.3704958634904,896.2742910259042,0.04250787825695784,12,time_stop,0.6687561107229585,0
BTC-USD,LONG,2024-06-25,2024-07-07,60266.28125,55849.109375,0.34875582498835367,-1581.0103402322447,-0.07522095559239438,12,time_stop,0.5057313024169756,0
BTC-USD,LONG,2024-06-25,2024-07-07,60266.28125,55849.109375,0.3502954727285677,-1587.9900057265054,-0.07522095559239438,12,time_stop,0.5057313024169756,1
XRP-USD,LONG,2024-07-05,2024-07-13,0.4334479868412018,0.4747200012207031,48206.70537086633,1945.8080506270271,0.09312269895540468,8,signal_exit,0.4008714091253526,0
XRP-USD,LONG,2024-07-08,2024-07-13,0.4198029935359955,0.4747200012207031,49724.60377618834,2686.2466462130114,0.12868532507336408,5,signal_exit,0.28737857407453615,1
ETH-USD,LONG,2024-07-08,2024-07-15,2929.861572265625,3246.131591796875,7.0873319481293695,2197.739299996239,0.10583913905782097,7,signal_exit,0.40774576488488856,0
BNB-USD,LONG,2024-08-06,2024-08-14,464.6269226074219,524.1285400390625,45.93505737220653,2687.7916715577476,0.12593515167099675,8,signal_exit,0.596985713526626,0
ETH-USD,LONG,2024-08-05,2024-08-24,2686.027587890625,2765.4814453125,8.196156425571527,606.5348232531957,0.027550851942956756,19,signal_exit,0.400706490748108,0
ETH-USD,LONG,2024-08-05,2024-08-24,2686.027587890625,2765.4814453125,8.047030273391444,595.4991377857032,0.027550851942956756,19,signal_exit,0.400706490748108,1
BTC-USD,LONG,2024-09-07,2024-09-13,53949.0859375,58130.32421875,0.42105015298934195,1713.3199652119615,0.07542590945484914,6,signal_exit,0.5673662481202333,0
BTC-USD,LONG,2024-09-07,2024-09-13,53949.0859375,58130.32421875,0.4212421258120389,1714.1011331264476,0.07542590945484913,6,signal_exit,0.5673662481202333,1
ETH-USD,LONG,2024-09-07,2024-09-20,2223.92919921875,2464.7822265625,10.223342152378908,2414.388605811899,0.10619237159210444,13,signal_exit,0.28209950718290555,0
BNB-USD,LONG,2024-11-05,2024-11-07,552.0711059570312,591.9952392578125,43.050245480908046,1669.4914022031842,0.07024469590441623,2,signal_exit,0.7260310390515065,0
SOL-USD,LONG,2024-12-20,2025-01-03,194.2822723388672,207.76760864257812,123.87802961654147,1620.731742956579,0.0673416378407888,14,signal_exit,0.5467193849050422,0
SOL-USD,LONG,2024-12-22,2025-01-03,181.2868194580078,207.76760864257812,130.99834150414486,3417.973980063587,0.1439251614346594,12,signal_exit,0.5094107068720026,1
BNB-USD,LONG,2025-01-27,2025-02-01,666.7637939453125,653.4329223632812,37.45595118344888,-548.7696989679927,-0.021973401122529327,5,time_stop,0.7145683770276277,0
BNB-USD,LONG,2025-02-02,2025-02-04,653.4325561523438,573.3278198242188,38.06895346257126,-3096.20496306971,-0.12446808157679187,2,stop_loss,0.3436398213071646,0
BNB-USD,LONG,2025-02-05,2025-02-12,573.3278198242188,642.5872802734375,41.96731925645772,2855.605191007824,0.11868174366627304,7,signal_exit,0.3754766324001099,0
ETH-USD,LONG,2025-02-03,2025-02-17,2868.07861328125,2743.19970703125,8.584908617922077,-1120.246310071918,-0.045497422548339446,14,time_stop,0.40026745110438605,0
ETH-USD,LONG,2025-02-03,2025-02-17,2868.07861328125,2743.19970703125,8.592246874877421,-1121.2038805764453,-0.045497422548339446,14,time_stop,0.40026745110438605,1
BTC-USD,LONG,2025-02-25,2025-03-03,91437.1171875,94248.421875,0.26716420343514796,701.4714483163763,0.028715025464477767,6,signal_exit,0.6548438069697988,0
BTC-USD,LONG,2025-02-25,2025-03-03,91437.1171875,94248.421875,0.2656956047185336,697.6154674046628,0.028715025464477767,6,signal_exit,0.6548438069697988,1
XRP-USD,LONG,2025-03-11,2025-03-15,2.0181939601898193,2.3564300537109375,11973.007650751431,3997.3259287010296,0.16542585900703835,4,signal_exit,0.6225485428482568,0
XRP-USD,LONG,2025-03-11,2025-03-15,2.0181939601898193,2.3564300537109375,12129.666180708458,4049.6281757233232,0.16542585900703835,4,signal_exit,0.6225485428482568,1
SOL-USD,LONG,2025-02-25,2025-03-25,141.99234008789062,140.87472534179688,170.15631869303704,-238.30082944538387,-0.009863080013024403,28,signal_exit,0.3161075544030245,0
XRP-USD,LONG,2025-04-03,2025-04-09,2.024998903274536,2.0517380237579346,12882.040464292599,291.9377419904256,0.011191306582793516,6,time_stop,0.7052980983841062,0
BTC-USD,LONG,2025-04-07,2025-04-12,78221.3359375,83404.515625,0.329659044764933,1655.4006407908414,0.06419672811456194,5,signal_exit,0.5154602456031873,0
BTC-USD,LONG,2025-04-07,2025-04-12,78221.3359375,83404.515625,0.3303689255337233,1658.9653452884188,0.06419672811456194,5,signal_exit,0.5154602456031873,1
BTC-USD,LONG,2025-08-26,2025-09-09,110124.1015625,112077.578125,0.24277385335134732,420.3082745107929,0.015721126059130022,14,signal_exit,0.7177183768407139,0
BTC-USD,LONG,2025-08-26,2025-09-09,110124.1015625,112077.578125,0.24339623580622063,421.38578962241826,0.015721126059130022,14,signal_exit,0.7177183768407139,1
ETH-USD,LONG,2025-09-26,2025-10-02,3868.69091796875,4352.24072265625,6.949833415186365,3303.4564851040495,0.12286555920999905,6,signal_exit,0.6414509466329846,0
ETH-USD,LONG,2025-09-26,2025-10-02,3868.69091796875,4352.24072265625,7.002646847023494,3328.56023414093,0.12286555920999903,6,signal_exit,0.6414509466329846,1
ETH-USD,LONG,2025-09-26,2025-10-02,3868.69091796875,4352.24072265625,7.055861620650531,3353.854752518514,0.12286555920999905,6,signal_exit,0.6414509466329846,2
XRP-USD,LONG,2025-10-11,2025-10-17,2.3587539196014404,2.294239044189453,12160.748962100906,-841.1330835614768,-0.029323901828413504,6,time_stop,0.43142184295019526,0
XRP-USD,LONG,2025-10-11,2025-10-17,2.3587539196014404,2.294239044189453,12183.827848860603,-842.7294009631311,-0.029323901828413507,6,time_stop,0.43142184295019526,1
XRP-USD,LONG,2025-10-11,2025-10-17,2.3587539196014404,2.294239044189453,12206.950535144137,-844.328747884485,-0.029323901828413507,6,time_stop,0.43142184295019526,2
ETH-USD,LONG,2025-11-05,2025-11-19,3292.148193359375,3023.07080078125,8.609461229403845,-2370.982012195693,-0.08365134112971062,14,time_stop,0.3948882186232557,0
ETH-USD,LONG,2025-11-05,2025-11-19,3292.148193359375,3023.07080078125,8.670529019337874,-2387.799630348572,-0.08365134112971062,14,time_stop,0.3948882186232557,1
BNB-USD,LONG,2025-11-05,2025-11-25,937.88232421875,862.1080322265625,30.098807844924167,-2334.8934181193918,-0.08271217011499998,20,time_stop,0.7130932688540509,0
BNB-USD,LONG,2025-12-19,2025-12-31,829.3038940429688,860.5555419921875,32.560604994044326,962.549718695248,0.03564650874731321,12,signal_exit,0.40068729797712627,0
SOL-USD,LONG,2025-12-16,2026-01-03,127.75730895996094,132.13339233398438,210.96466860724496,868.3712231259472,0.03221884294713427,18,signal_exit,0.3622829288163476,0
SOL-USD,LONG,2025-12-18,2026-01-03,123.12610626220705,132.13339233398438,216.33536219296437,1893.3728386315902,0.07108181066444988,16,signal_exit,0.3487162278414317,1
BNB-USD,LONG,2026-02-01,2026-02-05,780.4640502929688,606.5428466796875,35.392599078720075,-6204.613209797278,-0.22462048116687391,4,stop_loss,0.3803299685281421,0
BNB-USD,LONG,2026-02-01,2026-02-05,780.4640502929688,606.5428466796875,35.20659544088283,-6172.005244899632,-0.2246204811668739,4,stop_loss,0.3803299685281421,1
BNB-USD,LONG,2026-02-01,2026-02-05,780.4640502929688,606.5428466796875,35.021569333777684,-6139.568649165351,-0.22462048116687391,4,stop_loss,0.3803299685281421,2
XRP-USD,LONG,2026-02-06,2026-03-06,1.2135059833526611,1.363571047782898,10714.098757143043,1580.2008624862397,0.12153873934071842,28,time_stop,0.3892893519281013,0
XRP-USD,LONG,2026-02-06,2026-03-06,1.2135059833526611,1.363571047782898,16819.313487237057,2480.646695667153,0.12153873934071842,28,time_stop,0.3892893519281013,1
BNB-USD,LONG,2026-02-06,2026-03-14,606.547607421875,655.87353515625,21.511475349072317,1033.9169372394133,0.07924111150333338,36,signal_exit,0.35789009877611766,0
